,bin_energy,event_count
193,42.79213,0
194,43.12546,0
195,43.458794,0
196,43.79213,0
197,44.12546,0
198,44.458794,0
199,44.79213,0
200,45.12546,0
201,45.458794,0
202,45.79213,0
203,46.12546,0
204,46.458794,0
205,46.79213,0
206,47.12546,0
207,47.458794,0
208,47.79213,0
209,48.12546,0
210,48.458794,0
211,48.79213,0
212,49.12546,0
213,49.458794,0
214,49.79213,0
215,50.12546,0
216,50.458794,0
217,50.79213,0
218,51.12546,0
219,51.458794,0
220,51.79213,0
221,52.12546,0
222,52.458794,0
223,52.79213,0
224,53.12546,0
225,53.458794,0
226,53.79213,0
227,54.12546,0
228,54.458794,0
229,54.79213,0
230,55.12546,0
231,55.458794,0
232,55.79213,0
233,56.12546,0
234,56.458794,0
235,56.79213,0
236,57.12546,0
237,57.458794,0
238,57.79213,0
239,58.12546,0
240,58.458794,0
241,58.79213,0
242,59.12546,0
243,59.458794,0
244,59.79213,0
245,60.12546,0
246,60.458794,0
247,60.79213,0
248,61.12546,0
249,61.458794,0
250,61.79213,0
251,62.12546,0
252,62.458794,0
253,62.79213,0
254,63.12546,0
255,63.458794,0
256,63.79213,0
257,64.125465,0
258,64.45879,0
259,64.79213,0
260,65.125465,0
261,65.45879,0
262,65.79213,0
263,66.125465,0
264,66.45879,0
265,66.79213,0
266,67.125465,0
267,67.45879,0
268,67.79213,0
269,68.125465,0
270,68.45879,0
271,68.79213,0
272,69.125465,0
273,69.45879,0
274,69.79213,0
275,70.125465,0
276,70.45879,0
277,70.79213,0
278,71.125465,0
279,71.45879,0
280,71.79213,0
281,72.125465,0
282,72.45879,0
283,72.79213,0
284,73.125465,0
285,73.45879,0
286,73.79213,0
287,74.125465,0
288,74.45879,0
289,74.79213,0
290,75.125465,0
291,75.45879,0
292,75.79213,0
293,76.125465,0
294,76.45879,0
295,76.79213,0
296,77.125465,0
297,77.45879,0
298,77.79213,0
299,78.125465,0
